latitude,longitude,UTMX,UTMY,NO2 (mol/m^2),Elevation,Rainfall,Population,VIIRS,Temperature,WindSpeed
12.909999999999998,77.52000000000004,773450,1428527,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.909999999999998,77.53000000000004,774536,1428538,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.909999999999998,77.54000000000005,775622,1428549,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.909999999999998,77.55000000000005,776708,1428559,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.909999999999998,77.56000000000006,777793,1428570,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.909999999999998,77.57000000000006,778879,1428581,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.909999999999998,77.58000000000007,779965,1428592,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.909999999999998,77.59000000000007,781051,1428603,8.617076031022898e-05,901,90.75,479.0721,42.47052,301.75,188.33333333333334
12.909999999999998,77.60000000000008,782137,1428614,8.617076031022898e-05,901,90.75,479.0721,42.47052,301.75,188.33333333333334
12.909999999999998,77.61000000000008,783222,1428625,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.909999999999998,77.62000000000009,784308,1428636,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.909999999999998,77.6300000000001,785394,1428647,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.909999999999998,77.6400000000001,786480,1428658,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.909999999999998,77.6500000000001,787566,1428670,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.909999999999998,77.66000000000011,788652,1428681,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.909999999999998,77.67000000000012,789737,1428692,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.909999999999998,77.68000000000012,790823,1428703,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.909999999999998,77.69000000000013,791909,1428715,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.909999999999998,77.70000000000013,792995,1428726,7.25160800218912e-05,904,89.58333333333333,765.52686,21.768698,299.25,182.5
12.909999999999998,77.71000000000014,794081,1428738,7.25160800218912e-05,904,89.58333333333333,765.52686,21.768698,299.25,182.5
12.909999999999998,77.72000000000014,795167,1428749,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.909999999999998,77.73000000000015,796253,1428761,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.909999999999998,77.74000000000015,797339,1428772,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.909999999999998,77.75000000000016,798425,1428784,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.909999999999998,77.76000000000016,799511,1428796,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.909999999999998,77.77000000000017,800597,1428807,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.909999999999998,77.78000000000017,801683,1428819,6.577207416062265e-05,872,90.0,384.2206,5.3660936,299.5,184.16666666666666
12.909999999999998,77.79000000000018,802768,1428831,6.577207416062265e-05,872,90.0,384.2206,5.3660936,299.5,184.16666666666666
12.919999999999998,77.45,765840,1429560,7.805904551632372e-05,832,87.75,311.12616,6.7027082,303.9166666666667,195.0
12.919999999999998,77.46000000000001,766925,1429571,7.805904551632372e-05,832,87.75,311.12616,6.7027082,303.9166666666667,195.0
12.919999999999998,77.47000000000001,768011,1429581,8.172427533512069e-05,862,88.75,311.12616,48.09505,304.5,195.0
12.919999999999998,77.48000000000002,769097,1429592,8.172427533512069e-05,862,88.75,311.12616,48.09505,304.5,195.0
12.919999999999998,77.49000000000002,770182,1429602,8.172427533512069e-05,862,88.75,311.12616,48.09505,304.5,195.0
12.919999999999998,77.50000000000003,771268,1429613,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.919999999999998,77.51000000000003,772354,1429623,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.919999999999998,77.52000000000004,773439,1429634,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.919999999999998,77.53000000000004,774525,1429645,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.919999999999998,77.54000000000005,775611,1429655,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.919999999999998,77.55000000000005,776697,1429666,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.919999999999998,77.56000000000006,777782,1429677,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.919999999999998,77.57000000000006,778868,1429688,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.919999999999998,77.58000000000007,779954,1429699,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.919999999999998,77.59000000000007,781040,1429710,8.617076031022898e-05,901,90.75,479.0721,42.47052,301.75,188.33333333333334
12.919999999999998,77.60000000000008,782125,1429721,8.617076031022898e-05,901,90.75,479.0721,42.47052,301.75,188.33333333333334
12.919999999999998,77.61000000000008,783211,1429732,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.919999999999998,77.62000000000009,784297,1429743,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.919999999999998,77.6300000000001,785383,1429754,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.919999999999998,77.6400000000001,786468,1429765,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.919999999999998,77.6500000000001,787554,1429776,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.919999999999998,77.66000000000011,788640,1429788,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.919999999999998,77.67000000000012,789726,1429799,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.919999999999998,77.68000000000012,790812,1429810,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.919999999999998,77.69000000000013,791898,1429822,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.919999999999998,77.70000000000013,792983,1429833,7.25160800218912e-05,904,89.58333333333333,765.52686,21.768698,299.25,182.5
12.919999999999998,77.71000000000014,794069,1429845,7.25160800218912e-05,904,89.58333333333333,765.52686,21.768698,299.25,182.5
12.919999999999998,77.72000000000014,795155,1429856,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.919999999999998,77.73000000000015,796241,1429868,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.919999999999998,77.74000000000015,797327,1429879,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.919999999999998,77.75000000000016,798413,1429891,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.919999999999998,77.76000000000016,799499,1429903,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.919999999999998,77.77000000000017,800585,1429914,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.919999999999998,77.78000000000017,801671,1429926,6.577207416062265e-05,872,90.0,384.2206,5.3660936,299.5,184.16666666666666
12.919999999999998,77.79000000000018,802756,1429938,6.577207416062265e-05,872,90.0,384.2206,5.3660936,299.5,184.16666666666666
12.929999999999998,77.45,765829,1430667,7.805904551632372e-05,832,87.75,311.12616,6.7027082,303.9166666666667,195.0
12.929999999999998,77.46000000000001,766915,1430677,7.805904551632372e-05,832,87.75,311.12616,6.7027082,303.9166666666667,195.0
12.929999999999998,77.47000000000001,768000,1430688,8.172427533512069e-05,862,88.75,311.12616,48.09505,304.5,195.0
12.929999999999998,77.48000000000002,769086,1430698,8.172427533512069e-05,862,88.75,311.12616,48.09505,304.5,195.0
12.929999999999998,77.49000000000002,770172,1430709,8.172427533512069e-05,862,88.75,311.12616,48.09505,304.5,195.0
12.929999999999998,77.50000000000003,771257,1430720,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.929999999999998,77.51000000000003,772343,1430730,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.929999999999998,77.52000000000004,773428,1430741,8.380504272399662e-05,893,89.83333333333333,311.12616,36.402866,305.5833333333333,190.83333333333334
12.929999999999998,77.53000000000004,774514,1430752,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.929999999999998,77.54000000000005,775600,1430762,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.929999999999998,77.55000000000005,776686,1430773,8.59667695883381e-05,913,89.83333333333333,311.12616,38.384636,305.5833333333333,190.83333333333334
12.929999999999998,77.56000000000006,777771,1430784,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.929999999999998,77.57000000000006,778857,1430795,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.929999999999998,77.58000000000007,779943,1430806,8.696426096824241e-05,900,91.0,311.12616,53.179688,303.25,194.16666666666666
12.929999999999998,77.59000000000007,781028,1430817,8.617076031022898e-05,901,90.75,479.0721,42.47052,301.75,188.33333333333334
12.929999999999998,77.60000000000008,782114,1430828,8.617076031022898e-05,901,90.75,479.0721,42.47052,301.75,188.33333333333334
12.929999999999998,77.61000000000008,783200,1430839,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.929999999999998,77.62000000000009,784286,1430850,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.929999999999998,77.6300000000001,785371,1430861,8.427049012489965e-05,904,90.75,479.86282,41.388645,301.75,188.33333333333334
12.929999999999998,77.6400000000001,786457,1430872,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.929999999999998,77.6500000000001,787543,1430883,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.929999999999998,77.66000000000011,788629,1430895,8.177580386811664e-05,902,90.41666666666667,271.20462,23.190521,300.8333333333333,184.16666666666666
12.929999999999998,77.67000000000012,789714,1430906,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.929999999999998,77.68000000000012,790800,1430917,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.929999999999998,77.69000000000013,791886,1430929,7.890700953722615e-05,900,89.58333333333333,271.20462,25.120573,299.25,182.5
12.929999999999998,77.70000000000013,792972,1430940,7.25160800218912e-05,904,89.58333333333333,765.52686,21.768698,299.25,182.5
12.929999999999998,77.71000000000014,794058,1430952,7.25160800218912e-05,904,89.58333333333333,765.52686,21.768698,299.25,182.5
12.929999999999998,77.72000000000014,795143,1430963,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.929999999999998,77.73000000000015,796229,1430975,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.929999999999998,77.74000000000015,797315,1430986,7.035539508517859e-05,877,91.0,765.52686,7.9090104,298.5,182.5
12.929999999999998,77.75000000000016,798401,1430998,6.867297615803855e-05,859,90.0,765.52686,10.166875,299.5,184.16666666666666
12.929999999999998,77.76000000000016,799487,1431010,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.929999999999998,77.77000000000017,800573,1431021,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.929999999999998,77.78000000000017,801658,1431033,6.645718538962174e-05,880,87.58333333333333,384.19507,5.650156,299.5833333333333,181.66666666666666
12.929999999999998,77.79000000000018,802744,1431045,6.645718538962174e-05,880,87.58333333333333,384.19507,5.650156,299.5833333333333,181.66666666666666
12.939999999999998,77.45,765818,1431774,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.939999999999998,77.46000000000001,766904,1431784,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.939999999999998,77.47000000000001,767990,1431795,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.939999999999998,77.48000000000002,769075,1431805,8.489000973735609e-05,854,88.75,429.24072,56.91094,304.5,195.0
12.939999999999998,77.49000000000002,770161,1431816,8.489000973735609e-05,854,88.75,429.24072,56.91094,304.5,195.0
12.939999999999998,77.50000000000003,771246,1431826,8.832827553913299e-05,894,89.83333333333333,311.0847,22.299635,305.5833333333333,190.83333333333334
12.939999999999998,77.51000000000003,772332,1431837,8.832827553913299e-05,894,89.83333333333333,311.0847,22.299635,305.5833333333333,190.83333333333334
12.939999999999998,77.52000000000004,773418,1431848,8.832827553913299e-05,894,89.83333333333333,311.0847,22.299635,305.5833333333333,190.83333333333334
12.939999999999998,77.53000000000004,774503,1431858,9.088467352539318e-05,918,89.83333333333333,311.08472,49.07547,305.5833333333333,190.83333333333334
12.939999999999998,77.54000000000005,775589,1431869,9.088467352539318e-05,918,89.83333333333333,311.08472,49.07547,305.5833333333333,190.83333333333334
12.939999999999998,77.55000000000005,776674,1431880,9.088467352539318e-05,918,89.83333333333333,311.08472,49.07547,305.5833333333333,190.83333333333334
12.939999999999998,77.56000000000006,777760,1431891,9.126680365803627e-05,899,91.0,311.08472,40.943436,303.25,194.16666666666666
12.939999999999998,77.57000000000006,778846,1431902,9.126680365803627e-05,899,91.0,311.08472,40.943436,303.25,194.16666666666666
12.939999999999998,77.58000000000007,779931,1431913,9.126680365803627e-05,899,91.0,311.08472,40.943436,303.25,194.16666666666666
12.939999999999998,77.59000000000007,781017,1431924,8.946785120655518e-05,887,90.75,2568.499,35.40823,301.75,188.33333333333334
12.939999999999998,77.60000000000008,782103,1431935,8.946785120655518e-05,887,90.75,2568.499,35.40823,301.75,188.33333333333334
12.939999999999998,77.61000000000008,783189,1431946,8.575618575598256e-05,888,90.75,254.84213,39.191513,301.75,188.33333333333334
12.939999999999998,77.62000000000009,784274,1431957,8.575618575598256e-05,888,90.75,254.84213,39.191513,301.75,188.33333333333334
12.939999999999998,77.6300000000001,785360,1431968,8.575618575598256e-05,888,90.75,254.84213,39.191513,301.75,188.33333333333334
12.939999999999998,77.6400000000001,786446,1431979,8.371829840548773e-05,889,90.41666666666667,271.16846,17.318802,300.8333333333333,184.16666666666666
12.939999999999998,77.6500000000001,787531,1431990,8.371829840548773e-05,889,90.41666666666667,271.16846,17.318802,300.8333333333333,184.16666666666666
12.939999999999998,77.66000000000011,788617,1432002,8.371829840548773e-05,889,90.41666666666667,271.16846,17.318802,300.8333333333333,184.16666666666666
12.939999999999998,77.67000000000012,789703,1432013,8.127316833788418e-05,887,89.58333333333333,271.18658,21.179167,299.25,182.5
12.939999999999998,77.68000000000012,790789,1432024,8.127316833788418e-05,887,89.58333333333333,271.18658,21.179167,299.25,182.5
12.939999999999998,77.69000000000013,791874,1432036,8.127316833788418e-05,887,89.58333333333333,271.18658,21.179167,299.25,182.5
12.939999999999998,77.70000000000013,792960,1432047,7.682880105719022e-05,888,89.58333333333333,765.47595,37.420887,299.25,182.5
12.939999999999998,77.71000000000014,794046,1432059,7.682880105719022e-05,888,89.58333333333333,765.47595,37.420887,299.25,182.5
12.939999999999998,77.72000000000014,795132,1432070,7.367190261016426e-05,869,88.58333333333333,765.47595,21.474115,299.0,183.33333333333334
12.939999999999998,77.73000000000015,796217,1432082,7.367190261016426e-05,869,88.58333333333333,765.47595,21.474115,299.0,183.33333333333334
12.939999999999998,77.74000000000015,797303,1432093,7.367190261016426e-05,869,88.58333333333333,765.47595,21.474115,299.0,183.33333333333334
12.939999999999998,77.75000000000016,798389,1432105,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.939999999999998,77.76000000000016,799475,1432117,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.939999999999998,77.77000000000017,800561,1432128,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.939999999999998,77.78000000000017,801646,1432140,6.645718538962174e-05,880,87.58333333333333,384.19507,5.650156,299.5833333333333,181.66666666666666
12.939999999999998,77.79000000000018,802732,1432152,6.645718538962174e-05,880,87.58333333333333,384.19507,5.650156,299.5833333333333,181.66666666666666
12.949999999999998,77.45,765808,1432881,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.949999999999998,77.46000000000001,766893,1432891,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.949999999999998,77.47000000000001,767979,1432901,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.949999999999998,77.48000000000002,769064,1432912,8.489000973735609e-05,854,88.75,429.24072,56.91094,304.5,195.0
12.949999999999998,77.49000000000002,770150,1432923,8.489000973735609e-05,854,88.75,429.24072,56.91094,304.5,195.0
12.949999999999998,77.50000000000003,771236,1432933,8.832827553913299e-05,894,89.83333333333333,311.0847,22.299635,305.5833333333333,190.83333333333334
12.949999999999998,77.51000000000003,772321,1432944,8.832827553913299e-05,894,89.83333333333333,311.0847,22.299635,305.5833333333333,190.83333333333334
12.949999999999998,77.52000000000004,773407,1432954,8.832827553913299e-05,894,89.83333333333333,311.0847,22.299635,305.5833333333333,190.83333333333334
12.949999999999998,77.53000000000004,774492,1432965,9.088467352539318e-05,918,89.83333333333333,311.08472,49.07547,305.5833333333333,190.83333333333334
12.949999999999998,77.54000000000005,775578,1432976,9.088467352539318e-05,918,89.83333333333333,311.08472,49.07547,305.5833333333333,190.83333333333334
12.949999999999998,77.55000000000005,776663,1432987,9.088467352539318e-05,918,89.83333333333333,311.08472,49.07547,305.5833333333333,190.83333333333334
12.949999999999998,77.56000000000006,777749,1432998,9.126680365803627e-05,899,91.0,311.08472,40.943436,303.25,194.16666666666666
12.949999999999998,77.57000000000006,778835,1433009,9.126680365803627e-05,899,91.0,311.08472,40.943436,303.25,194.16666666666666
12.949999999999998,77.58000000000007,779920,1433019,9.126680365803627e-05,899,91.0,311.08472,40.943436,303.25,194.16666666666666
12.949999999999998,77.59000000000007,781006,1433030,8.946785120655518e-05,887,90.75,2568.499,35.40823,301.75,188.33333333333334
12.949999999999998,77.60000000000008,782092,1433041,8.946785120655518e-05,887,90.75,2568.499,35.40823,301.75,188.33333333333334
12.949999999999998,77.61000000000008,783177,1433053,8.575618575598256e-05,888,90.75,254.84213,39.191513,301.75,188.33333333333334
12.949999999999998,77.62000000000009,784263,1433064,8.575618575598256e-05,888,90.75,254.84213,39.191513,301.75,188.33333333333334
12.949999999999998,77.6300000000001,785349,1433075,8.575618575598256e-05,888,90.75,254.84213,39.191513,301.75,188.33333333333334
12.949999999999998,77.6400000000001,786434,1433086,8.371829840548773e-05,889,90.41666666666667,271.16846,17.318802,300.8333333333333,184.16666666666666
12.949999999999998,77.6500000000001,787520,1433097,8.371829840548773e-05,889,90.41666666666667,271.16846,17.318802,300.8333333333333,184.16666666666666
12.949999999999998,77.66000000000011,788606,1433109,8.371829840548773e-05,889,90.41666666666667,271.16846,17.318802,300.8333333333333,184.16666666666666
12.949999999999998,77.67000000000012,789691,1433120,8.127316833788418e-05,887,89.58333333333333,271.18658,21.179167,299.25,182.5
12.949999999999998,77.68000000000012,790777,1433131,8.127316833788418e-05,887,89.58333333333333,271.18658,21.179167,299.25,182.5
12.949999999999998,77.69000000000013,791863,1433143,8.127316833788418e-05,887,89.58333333333333,271.18658,21.179167,299.25,182.5
12.949999999999998,77.70000000000013,792948,1433154,7.682880105719022e-05,888,89.58333333333333,765.47595,37.420887,299.25,182.5
12.949999999999998,77.71000000000014,794034,1433166,7.682880105719022e-05,888,89.58333333333333,765.47595,37.420887,299.25,182.5
12.949999999999998,77.72000000000014,795120,1433177,7.367190261016426e-05,869,88.58333333333333,765.47595,21.474115,299.0,183.33333333333334
12.949999999999998,77.73000000000015,796206,1433189,7.367190261016426e-05,869,88.58333333333333,765.47595,21.474115,299.0,183.33333333333334
12.949999999999998,77.74000000000015,797291,1433200,7.367190261016426e-05,869,88.58333333333333,765.47595,21.474115,299.0,183.33333333333334
12.949999999999998,77.75000000000016,798377,1433212,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.949999999999998,77.76000000000016,799463,1433224,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.949999999999998,77.77000000000017,800549,1433235,6.816950144931441e-05,863,87.58333333333333,756.15344,19.067291,299.5833333333333,181.66666666666666
12.949999999999998,77.78000000000017,801634,1433247,6.645718538962174e-05,880,87.58333333333333,384.19507,5.650156,299.5833333333333,181.66666666666666
12.949999999999998,77.79000000000018,802720,1433259,6.645718538962174e-05,880,87.58333333333333,384.19507,5.650156,299.5833333333333,181.66666666666666
12.959999999999997,77.45,765797,1433987,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.959999999999997,77.46000000000001,766883,1433998,7.83418412971001e-05,813,87.75,311.0847,7.580677,303.9166666666667,195.0
12.959999999999997,77.47000000000001,767968,1434008,7.823069722691779e-05,832,86.75,1440.0088,11.091927,302.4166666666667,198.33333333333334
12.959999999999997,77.48000000000002,769054,1434019,8.52802114658641e-05,844,87.75,5448.823,51.25854,303.3333333333333,194.16666666666666
12.959999999999997,77.49000000000002,770139,1434029,8.52802114658641e-05,844,87.75,5448.823,51.25854,303.3333333333333,194.16666666666666
12.959999999999997,77.50000000000003,771225,1434040,8.842838930452656e-05,896,88.5,8164.2515,56.613594,304.75,199.16666666666666
12.959999999999997,77.51000000000003,772310,1434051,8.842838930452656e-05,896,88.5,8164.2515,56.613594,304.75,199.16666666666666
12.959999999999997,77.52000000000004,773396,1434061,8.842838930452656e-05,896,88.5,8164.2515,56.613594,304.75,199.16666666666666
12.959999999999997,77.53000000000004,774481,1434072,9.075632767203321e-05,911,88.5,4442.8613,45.97047,304.75,199.16666666666666
12.959999999999997,77.54000000000005,775567,1434083,9.075632767203321e-05,911,88.5,4442.8613,45.97047,304.75,199.16666666666666
12.959999999999997,77.55000000000005,776652,1434094,9.075632767203321e-05,911,88.5,4442.8613,45.97047,304.75,199.16666666666666
12.959999999999997,77.56000000000006,777738,1434104,9.026140298083617e-05,898,89.08333333333333,3058.623,52.78198,304.0833333333333,197.5
12.959999999999997,77.57000000000006,778824,1434115,9.026140298083617e-05,898,89.08333333333333,3058.623,52.78198,304.0833333333333,197.5
12.959999999999997,77.58000000000007,779909,1434126,9.026140298083617e-05,898,89.08333333333333,3058.623,52.78198,304.0833333333333,197.5
12.959999999999997,77.59000000000007,780995,1434137,8.918904624937038e-05,891,89.33333333333333,7746.0195,35.1388,302.4166666666667,188.33333333333334
12.959999999999997,77.60000000000008,782080,1434148,8.918904624937038e-05,891,89.33333333333333,7746.0195,35.1388,302.4166666666667,188.33333333333334
12.959999999999997,77.61000000000008,783166,1434159,8.518881926405346e-05,884,89.33333333333333,199.99057,41.040886,302.4166666666667,188.33333333333334
12.959999999999997,77.62000000000009,784252,1434171,8.518881926405346e-05,884,89.33333333333333,199.99057,41.040886,302.4166666666667,188.33333333333334
12.959999999999997,77.6300000000001,785337,1434182,8.518881926405346e-05,884,89.33333333333333,199.99057,41.040886,302.4166666666667,188.33333333333334
12.959999999999997,77.6400000000001,786423,1434193,8.380756419770672e-05,879,88.75,271.15033,40.291042,301.0,186.66666666666666
12.959999999999997,77.6500000000001,787508,1434204,8.380756419770672e-05,879,88.75,271.15033,40.291042,301.0,186.66666666666666
12.959999999999997,77.66000000000011,788594,1434215,8.380756419770672e-05,879,88.75,271.15033,40.291042,301.0,186.66666666666666
12.959999999999997,77.67000000000012,789680,1434227,8.173388469854684e-05,875,87.66666666666667,268.66476,41.74552,300.4166666666667,189.16666666666666
12.959999999999997,77.68000000000012,790765,1434238,8.173388469854684e-05,875,87.66666666666667,268.66476,41.74552,300.4166666666667,189.16666666666666
12.959999999999997,77.69000000000013,791851,1434250,8.173388469854684e-05,875,87.66666666666667,268.66476,41.74552,300.4166666666667,189.16666666666666
12.959999999999997,77.70000000000013,792937,1434261,7.731715306661862e-05,873,87.66666666666667,286.35635,46.750313,300.4166666666667,189.16666666666666
12.959999999999997,77.71000000000014,794022,1434273,7.731715306661862e-05,873,87.66666666666667,286.35635,46.750313,300.4166666666667,189.16666666666666
12.959999999999997,77.72000000000014,795108,1434284,7.454409115119477e-05,861,86.41666666666667,384.14374,30.244375,299.8333333333333,191.66666666666666
12.959999999999997,77.73000000000015,796194,1434296,7.454409115119477e-05,861,86.41666666666667,384.14374,30.244375,299.8333333333333,191.66666666666666
12.959999999999997,77.74000000000015,797279,1434307,7.454409115119477e-05,861,86.41666666666667,384.14374,30.244375,299.8333333333333,191.66666666666666
12.959999999999997,77.75000000000016,798365,1434319,6.837286517446435e-05,872,85.0,388.9622,36.49052,300.3333333333333,180.83333333333334
12.959999999999997,77.76000000000016,799451,1434331,6.837286517446435e-05,872,85.0,388.9622,36.49052,300.3333333333333,180.83333333333334
12.959999999999997,77.77000000000017,800537,1434342,6.837286517446435e-05,872,85.0,388.9622,36.49052,300.3333333333333,180.83333333333334
12.959999999999997,77.78000000000017,801622,1434354,6.64667933274136e-05,891,85.0,383.24878,6.7951565,300.3333333333333,180.83333333333334
12.959999999999997,77.79000000000018,802708,1434366,6.64667933274136e-05,891,85.0,383.24878,6.7951565,300.3333333333333,180.83333333333334
12.969999999999997,77.45,765787,1435094,7.823069722691779e-05,832,86.75,1440.0088,11.091927,302.4166666666667,198.33333333333334
12.969999999999997,77.46000000000001,766872,1435105,7.823069722691779e-05,832,86.75,1440.0088,11.091927,302.4166666666667,198.33333333333334
12.969999999999997,77.47000000000001,767957,1435115,7.823069722691779e-05,832,86.75,1440.0088,11.091927,302.4166666666667,198.33333333333334
12.969999999999997,77.48000000000002,769043,1435126,8.52802114658641e-05,844,87.75,5448.823,51.25854,303.3333333333333,194.16666666666666
12.969999999999997,77.49000000000002,770128,1435136,8.52802114658641e-05,844,87.75,5448.823,51.25854,303.3333333333333,194.16666666666666
12.969999999999997,77.50000000000003,771214,1435147,8.842838930452656e-05,896,88.5,8164.2515,56.613594,304.75,199.16666666666666
12.969999999999997,77.51000000000003,772299,1435157,8.842838930452656e-05,896,88.5,8164.2515,56.613594,304.75,199.16666666666666
12.969999999999997,77.52000000000004,773385,1435168,8.842838930452656e-05,896,88.5,8164.2515,56.613594,304.75,199.16666666666666
12.969999999999997,77.53000000000004,774470,1435179,9.075632767203321e-05,911,88.5,4442.8613,45.97047,304.75,199.16666666666666
12.969999999999997,77.54000000000005,775556,1435190,9.075632767203321e-05,911,88.5,4442.8613,45.97047,304.75,199.16666666666666
12.969999999999997,77.55000000000005,776641,1435200,9.075632767203321e-05,911,88.5,4442.8613,45.97047,304.75,199.16666666666666
12.969999999999997,77.56000000000006,777727,1435211,9.026140298083617e-05,898,89.08333333333333,3058.623,52.78198,304.0833333333333,197.5
